screening_month,screening_date,ticker,name,composite_score,turnaround_status,signal_volume_dryness,signal_accumulation,signal_short_covering,signal_pbr_low,signal_dividend_yield,signal_relative_strength,signal_volatility_squeeze,signal_volume_surge,signal_ma_breakout,signal_short_term_breakout,signal_relative_strength_accel,signal_accumulation_accel,excluded,exclude_reason,buy_date,buy_price,reached_5pct,days_to_5pct,reached_7pct,days_to_7pct,reached_10pct,days_to_10pct,max_drawdown_pct
2023-07,20230703,046890,서울반도체,71.9,watching,0.0,100.0,100.0,75.0,,67.7,93.3,0.0,100.0,91.60305343511453,78.0751364548768,20.096697410051593,False,,20230704,12980.0,False,,False,,False,,-16.02
2023-07,20230703,259960,크래프톤,71.4,watching,48.3,100.0,39.0,85.0,,53.2,85.6,0.0,69.71310856944355,73.23600973236005,7.525693628659916,0.0,False,,20230704,193800.0,False,,False,,False,,-17.6
2023-07,20230703,101160,월덱스,69.3,watching,0.0,100.0,100.0,46.2,,77.6,98.1,0.0,100.0,93.68231046931413,90.08895507335941,0.0,False,,20230704,27550.0,True,9,False,,False,,-12.52
2023-07,20230703,006800,미래에셋증권,68.4,watching,33.1,100.0,29.2,76.9,,73.1,83.7,0.0,97.40916160045242,88.7566137566138,63.71483647268784,0.0,False,,20230704,7278.0,False,,False,,False,,-9.71
2023-07,20230703,000880,한화,67.4,watching,0.0,100.0,100.0,67.3,50.0,71.4,68.3,0.0,94.27887518330027,72.52747252747248,5.211587104385698,26.724765025065267,False,,20230704,30100.0,True,7,True,8,True,15,-12.62
2023-07,20230703,128940,한미약품,65.9,watching,0.0,100.0,100.0,69.2,57.7,39.0,86.5,0.0,53.54118347506945,61.99701937406857,21.658197575267614,0.0,False,,20230704,302678.0,True,26,True,27,True,28,-15.24
2023-07,20230703,272110,케이엔제이,65.9,watching,0.0,99.1,,44.7,,100.0,86.5,0.0,100.0,88.58921161825727,57.349523756233545,0.0,False,,20230704,24750.0,True,0,True,0,False,,-20.12
2023-07,20230703,112610,씨에스윈드,65.4,watching,0.0,100.0,100.0,32.7,,72.8,88.5,0.0,100.0,76.24434389140269,0.0,45.26346792178121,False,,20230704,84000.0,True,7,False,,False,,-20.95
2023-07,20230703,402340,SK스퀘어,65.3,watching,13.4,100.0,100.0,15.4,,94.7,63.5,17.169623256468114,100.0,75.18097207859363,20.51409808494205,32.25877434524585,False,,20230704,45500.0,False,,False,,False,,-7.69
2023-08,20230801,257720,실리콘투,71.2,confirmed_turnaround,64.3,96.0,,5.0,,100.0,82.1,10.817394651520267,100.0,81.03666245259163,36.48683122237213,100.0,False,,20230802,7670.0,True,0,True,0,True,0,-3.0
2023-08,20230801,037370,EG,68.5,confirmed_turnaround,94.2,99.1,100.0,15.4,,0.0,72.6,69.6945473691462,0.0,0.0,82.93683141465098,100.0,False,,20230802,17800.0,True,0,True,0,False,,-22.64
2023-08,20230801,081660,미스토홀딩스,68.2,confirmed_turnaround,30.5,100.0,82.8,82.7,,40.2,53.8,1.2779365503336582,86.61708334249512,98.75,33.79816899661587,100.0,False,,20230802,39500.0,False,,False,,False,,-11.77
2023-08,20230801,161890,한국콜마,66.5,confirmed_turnaround,0.0,92.0,54.1,65.4,84.6,89.6,98.1,30.5985883439923,100.0,100.0,66.6661773085971,100.0,False,,20230802,48550.0,True,3,True,3,True,6,-2.16
2023-08,20230801,214150,클래시스,66.3,confirmed_turnaround,21.9,68.9,100.0,69.2,86.5,79.8,64.2,0.0,80.85320003417928,39.16913946587535,28.37948991401835,100.0,False,,20230802,29850.0,True,2,True,2,True,3,-5.7
2023-08,20230801,016380,KG스틸,66.1,confirmed_turnaround,66.4,88.6,47.0,98.1,100.0,0.0,56.6,20.164294069469868,0.0,36.663233779608646,65.9234050758254,100.0,False,,20230802,8550.0,False,,False,,False,,-11.93
2023-08,20230801,294090,이오플로우,88.5,watching,89.8,100.0,100.0,96.7,,52.4,78.3,0.0,70.99773380275985,86.013986013986,46.5753626793134,11.40537890108561,False,,20230802,26217.0,False,,False,,False,,-16.28
2023-08,20230801,200670,휴메딕스,72.8,watching,0.0,100.0,100.0,32.7,,100.0,93.4,0.7445465163999021,100.0,79.9196787148594,0.0,0.0,False,,20230802,35850.0,True,2,True,2,True,2,-2.79
2023-08,20230801,419530,SAMG엔터,69.9,watching,69.9,100.0,,33.3,,11.5,95.3,0.0,0.0,0.0,28.229483132414977,54.37938362787394,False,,20230802,24550.0,True,21,False,,False,,-22.4
2023-08,20230801,009540,HD한국조선해양,65.0,watching,0.0,100.0,100.0,3.8,,100.0,92.5,27.49302154961608,100.0,81.06646058732608,4.381081985573757,49.8452717677847,False,,20230802,123000.0,False,,False,,False,,-10.41
2023-09,20230901,285490,노바텍,77.2,confirmed_turnaround,35.5,99.4,,72.0,,79.6,99.1,0.0,0.0,0.0,54.488554242532864,100.0,False,,20230904,31000.0,False,,False,,False,,-25.65
2023-09,20230901,016380,KG스틸,74.7,confirmed_turnaround,77.3,100.0,47.5,98.1,100.0,29.9,54.7,0.0,5.959590078024924,41.23931623931625,75.681048248067,100.0,False,,20230904,8270.0,True,5,True,27,True,27,-12.33
2023-09,20230901,047040,대우건설,71.3,confirmed_turnaround,0.0,100.0,100.0,88.5,,85.2,49.1,2.5525834996496855,100.0,86.15548455804046,32.15035624677266,100.0,False,,20230904,4575.0,False,,False,,False,,-14.54
2023-09,20230901,030520,한글과컴퓨터,66.9,confirmed_turnaround,0.0,94.1,100.0,94.2,,31.6,80.2,0.0,98.85071675729117,60.86105675146769,0.0,100.0,False,,20230904,14140.0,True,3,True,3,False,,-16.05
2023-09,20230901,195870,해성디에스,66.7,confirmed_turnaround,0.0,100.0,100.0,38.5,40.4,100.0,71.7,0.0,96.6770221394363,65.58441558441558,100.0,89.80334164091025,False,,20230904,71500.0,False,,False,,False,,-32.66
2023-09,20230901,004020,현대제철,66.2,confirmed_turnaround,11.1,92.4,100.0,57.7,,89.5,41.5,43.93521485268092,90.77801958650707,100.0,100.0,100.0,False,,20230904,37850.0,True,0,True,12,False,,-16.12
2023-09,20230901,053800,안랩,66.2,confirmed_turnaround,33.7,100.0,88.5,82.7,80.8,38.7,19.8,10.583172982771966,69.99598509247384,96.96969696969695,23.027290009316317,100.0,False,,20230904,65600.0,True,4,False,,False,,-5.49
2023-09,20230901,064290,인텍플러스,66.0,confirmed_turnaround,0.0,95.0,100.0,34.6,48.0,100.0,78.3,5.145528182943323,100.0,37.97195253505933,25.346133159779193,100.0,False,,20230904,41400.0,False,,False,,False,,-34.54
2023-09,20230901,006110,삼아알미늄,77.9,watching,76.1,97.5,100.0,1.9,,90.1,99.1,0.0,0.0,0.0,79.81324243628353,0.0,False,,20230904,99200.0,True,1,True,1,True,19,-4.64
2023-09,20230901,041510,에스엠,76.3,watching,35.0,95.0,100.0,1.9,80.0,100.0,94.3,11.830556107654349,100.0,67.46817538896742,68.23920860929518,0.0,False,,20230904,131900.0,True,2,True,6,False,,-15.47
2023-09,20230901,067160,SOOP,71.1,watching,0.0,100.0,100.0,90.4,65.4,48.0,91.5,0.0,100.0,81.2646370023419,35.26641733075804,0.0,False,,20230904,82700.0,True,1,True,1,True,1,-14.39
2023-09,20230901,200670,휴메딕스,69.2,watching,0.0,100.0,100.0,13.5,,100.0,77.4,0.0,100.0,62.2093023255814,0.0,0.0,False,,20230904,39350.0,True,6,False,,False,,-17.03
2023-09,20230901,012750,에스원,68.8,watching,42.7,100.0,5.7,92.3,92.3,63.7,78.3,0.0,87.41717753421264,85.11383537653238,25.586677826932924,34.53481870588459,False,,20230904,55100.0,True,8,True,13,False,,-0.54
2023-09,20230901,105630,한세실업,68.8,watching,10.7,100.0,67.5,65.4,57.7,100.0,67.0,0.0,100.0,62.15596330275226,0.0,0.0,False,,20230904,20100.0,True,1,True,5,False,,-7.46
2023-09,20230901,006280,녹십자,67.6,watching,0.0,100.0,87.2,94.2,,38.5,79.2,0.0,66.38140263328123,58.603896103896105,6.98803061717436,0.0,False,,20230904,112400.0,False,,False,,False,,-17.26
2023-09,20230901,010950,S-Oil,67.2,watching,0.0,100.0,100.0,92.3,,52.6,47.2,0.0,85.08083248165013,62.12121212121211,42.3398523395437,14.225538979504263,False,,20230904,74400.0,True,2,True,7,False,,-5.11
2023-09,20230901,195940,HK이노엔,67.2,watching,0.0,99.6,82.0,68.2,46.7,83.9,75.5,0.0,100.0,84.64619492656873,11.309912209238673,0.0,False,,20230904,36100.0,True,1,True,4,True,5,-1.8
2023-09,20230901,101490,에스앤에스텍,66.2,watching,55.1,100.0,95.4,26.9,55.8,9.5,98.1,16.7308652285446,0.0,0.0,21.29030815376183,100.0,False,,20230904,50000.0,False,,False,,False,,-16.4
2023-09,20230901,030000,제일기획,65.4,watching,0.0,100.0,24.0,92.3,94.2,60.0,99.1,0.0,82.69488070544077,88.10139679255045,6.416726083919869,0.0,False,,20230904,18810.0,True,8,True,10,True,15,-2.07
2023-09,20230901,046890,서울반도체,65.2,watching,17.3,100.0,100.0,76.9,,25.8,53.8,0.0,19.480692683327177,59.92366412213741,0.0,19.91483877950543,False,,20230904,12150.0,False,,False,,False,,-17.78
2023-09,20230901,005940,NH투자증권,65.1,watching,0.0,100.0,53.4,65.4,73.1,67.7,99.1,0.0,95.85613727834568,93.30143540669859,30.77721035646287,0.0,False,,20230904,10250.0,True,12,False,,False,,-2.44
2023-09,20230901,100090,SK오션플랜트,65.0,watching,11.1,100.0,69.0,55.8,,82.4,61.3,26.160519152342083,82.75526085193752,60.55437100213219,23.18684485040591,0.0,False,,20230904,21800.0,False,,False,,False,,-26.19
2023-10,20231002,097950,CJ제일제당,81.9,confirmed_turnaround,41.6,100.0,87.7,94.1,96.1,99.8,55.3,0.0,95.22774826975687,88.85350318471339,87.44050120618303,100.0,False,,20231004,306500.0,True,29,False,,False,,-12.72
2023-10,20231002,018880,한온시스템,71.0,confirmed_turnaround,0.0,95.2,100.0,82.4,,74.5,78.6,11.455653599771587,73.17076156548768,86.0681114551084,87.30223054585058,100.0,False,,20231004,8756.0,False,,False,,False,,-28.35
2023-10,20231002,271560,오리온,67.6,confirmed_turnaround,43.7,86.8,0.0,82.4,90.2,84.0,93.2,28.452368862032202,88.70964416773182,96.90162664601083,85.92037198547166,81.37431732928869,False,,20231004,122000.0,True,3,True,4,False,,-5.9
2023-10,20231002,034730,SK,79.7,watching,44.3,100.0,100.0,98.0,82.4,33.8,95.1,0.0,48.23926458760825,63.832487309644684,65.4403951192742,0.0,False,,20231004,144900.0,True,5,True,5,True,5,-7.04
2023-10,20231002,091990,셀트리온헬스케어,77.7,watching,68.1,100.0,84.1,72.5,26.7,60.2,86.4,0.0,21.817012833286448,35.68464730290458,48.77292320109851,36.84690981418336,False,,20231004,62000.0,True,7,True,13,True,22,-5.0
2023-10,20231002,067160,SOOP,75.1,watching,16.4,100.0,100.0,90.2,66.7,97.4,41.7,0.0,100.0,47.81682641107565,0.0,0.0,False,,20231004,83900.0,False,,False,,False,,-24.91
2023-10,20231002,241710,코스메카코리아,74.0,watching,74.7,100.0,62.5,11.8,,90.9,92.2,0.0,51.92399444064134,33.33333333333336,100.0,0.0,False,,20231004,26750.0,True,4,True,4,True,5,-11.03
2023-10,20231002,298020,효성티앤씨,72.4,watching,54.5,91.0,86.9,73.3,,64.0,50.5,0.0,83.75629320935607,70.58823529411761,0.0,0.0,False,,20231004,351500.0,True,21,True,24,False,,-19.63
2023-10,20231002,006110,삼아알미늄,72.2,watching,89.3,100.0,,2.0,,55.2,97.1,0.0,4.368361688128584,0.0,100.0,0.0,False,,20231004,102000.0,True,1,True,1,True,1,-1.37
2023-10,20231002,004020,현대제철,71.0,watching,13.2,99.3,100.0,56.9,,96.9,55.3,0.0,100.0,73.2587064676617,11.574443496018953,0.0,False,,20231004,38050.0,False,,False,,False,,-19.32
2023-10,20231002,010950,S-Oil,70.9,watching,0.0,76.7,100.0,92.2,,100.0,75.7,0.0,100.0,90.70631970260223,17.44453526790464,47.38545140448767,False,,20231004,78000.0,False,,False,,False,,-16.03
2023-10,20231002,000270,기아,70.9,watching,53.1,100.0,80.0,49.0,,48.1,79.6,7.815562063472041,30.12804778268696,57.30337078651686,87.50762494058179,0.0,False,,20231004,81300.0,True,2,False,,False,,-5.54
2023-10,20231002,000720,현대건설,70.7,watching,20.3,92.1,72.0,94.1,84.3,61.5,75.7,0.0,51.81355295344584,64.74358974358978,58.57759891038617,0.0,False,,20231004,35750.0,True,11,False,,False,,-6.99
2023-10,20231002,000120,CJ대한통운,70.4,watching,21.0,100.0,35.3,92.2,50.0,100.0,69.9,0.0,93.76899370799978,71.96261682242991,35.229573587901086,0.0,False,,20231004,80100.0,False,,False,,False,,-9.36
2023-10,20231002,007070,GS리테일,70.0,watching,0.0,100.0,85.7,94.1,,44.3,95.1,0.0,89.11180754320497,82.65306122448983,50.17010937994266,0.0,False,,20231004,20099.0,True,14,True,23,False,,-4.9
2023-10,20231002,240810,원익IPS,69.6,watching,34.2,100.0,50.2,92.2,,53.0,69.9,0.0,36.967839306760325,23.84105960264904,72.3622364009824,0.0,False,,20231004,31350.0,True,1,True,1,True,20,-4.31
2023-10,20231002,011200,HMM,67.8,watching,14.7,100.0,47.7,98.0,100.0,44.0,77.7,0.0,0.0,0.49261083743843415,89.53687699894637,0.0,False,,20231004,16220.0,False,,False,,False,,-16.03
2023-10,20231002,003550,LG,67.7,watching,44.4,100.0,0.0,98.0,98.0,32.3,99.0,2.2266011693537076,49.841477430349144,78.85714285714286,51.52340246844596,0.0,False,,20231004,82000.0,False,,False,,False,,-8.17
2023-10,20231002,005380,현대차,67.0,watching,57.8,100.0,44.0,54.9,,49.6,70.9,0.0,28.61171753430719,58.27338129496405,55.32021086567769,0.0,False,,20231004,188000.0,False,,False,,False,,-9.95
2023-10,20231002,036540,SFA반도체,66.9,watching,25.6,100.0,60.6,68.6,,73.3,57.3,0.0,34.768910281292904,11.908646003262646,0.0,0.0,False,,20231004,4980.0,True,6,True,22,True,22,-5.52
2023-10,20231002,012330,현대모비스,66.6,watching,39.0,100.0,36.3,76.5,47.1,76.3,55.3,0.0,71.13685357591268,83.90342052313883,64.6256129007527,0.0,False,,20231004,232000.0,False,,False,,False,,-10.56
2023-10,20231002,206640,바디텍메드,66.6,watching,0.0,87.9,100.0,70.6,52.9,100.0,51.5,0.0,100.0,43.50961538461533,37.512720780461486,0.0,False,,20231004,18430.0,True,3,True,6,False,,-13.4
2023-10,20231002,017800,현대엘리베이터,66.3,watching,17.4,100.0,33.2,64.7,,94.0,78.6,0.0,63.98665028824726,44.21906693711968,100.0,0.0,False,,20231004,44150.0,True,6,True,13,True,28,-5.21
2023-10,20231002,419530,SAMG엔터,66.1,watching,21.7,100.0,,50.0,,65.3,73.8,0.0,70.68919863579553,30.939226519337026,0.0,13.038443476892988,False,,20231004,23100.0,False,,False,,False,,-24.59
2023-10,20231002,194480,데브시스터즈,65.8,watching,0.0,100.0,100.0,49.0,,85.2,55.3,0.0,100.0,31.03448275862064,14.753279543878243,0.0,False,,20231004,44100.0,True,4,True,7,True,8,-10.2
2023-10,20231002,066570,LG전자,65.5,watching,36.5,100.0,100.0,66.7,,13.9,53.4,0.0,0.0,0.0,20.905913661936406,0.0,False,,20231004,98900.0,True,3,True,4,True,14,-1.31
2023-10,20231002,011170,롯데케미칼,65.1,watching,28.4,100.0,35.3,96.1,,39.1,69.9,0.0,8.751808705839537,31.132075471698144,22.30877027781243,0.0,False,,20231004,136000.0,True,17,True,17,True,21,-7.06
2023-11,20231101,356860,티엘비,88.8,confirmed_turnaround,75.6,100.0,,90.0,85.0,100.0,71.6,51.179349712193215,20.74345700316369,30.05671077504729,69.26517900881042,100.0,False,,20231102,11228.0,True,2,True,3,True,9,-2.97
2023-11,20231101,120110,코오롱인더,76.9,confirmed_turnaround,55.0,100.0,100.0,84.3,,47.0,57.8,0.0,0.0,3.564899451553956,85.99347644072375,100.0,False,,20231102,44600.0,False,,False,,False,,-8.86
2023-11,20231101,253450,스튜디오드래곤,73.3,confirmed_turnaround,34.5,100.0,56.6,98.0,,83.8,66.7,0.0,18.823071572881155,61.03896103896105,99.03318010966035,100.0,False,,20231102,50200.0,True,1,True,2,True,4,-0.6
2023-11,20231101,139480,이마트,70.2,confirmed_turnaround,18.1,77.9,100.0,98.0,100.0,70.2,51.0,0.0,39.23995285350375,50.30303030303032,68.76567775158227,57.274328068501646,False,,20231102,74600.0,True,4,True,4,False,,-2.41
2023-11,20231101,114090,GKL,69.5,confirmed_turnaround,63.5,100.0,12.4,27.5,,100.0,99.0,0.0,14.425790959261931,37.81797625777273,100.0,69.53994484339101,False,,20231102,15700.0,False,,False,,False,,-16.88
2023-11,20231101,018260,삼성에스디에스,69.1,confirmed_turnaround,24.2,100.0,23.5,86.3,94.1,89.5,67.6,14.38612606601759,39.47852723596431,55.775577557755796,78.81649517620244,100.0,False,,20231102,140900.0,True,9,True,16,True,16,-6.88
2023-11,20231101,108490,로보티즈,69.1,confirmed_turnaround,48.5,100.0,,51.0,,92.8,29.4,100.0,5.107976091008397,0.0,100.0,100.0,False,,20231102,24491.0,True,2,True,4,True,15,-6.16
2023-11,20231101,023530,롯데쇼핑,69.0,confirmed_turnaround,12.9,98.9,44.5,84.3,,83.3,84.3,0.0,44.05434924737146,76.5625,88.85769837274717,89.79882183912534,False,,20231102,73500.0,True,4,True,4,True,18,-1.36
2023-11,20231101,097950,CJ제일제당,68.2,confirmed_turnaround,32.3,50.4,100.0,94.1,96.1,79.2,68.6,0.0,13.94653733363414,60.19108280254777,100.0,100.0,False,,20231102,289500.0,True,5,True,7,True,8,-1.38
2023-11,20231101,012750,에스원,66.2,confirmed_turnaround,26.3,100.0,0.0,92.2,94.1,100.0,45.1,78.36151810333826,60.817307692307686,82.9059829059829,42.69830104183598,44.07529861036535,False,,20231102,57000.0,True,11,True,14,True,28,-6.14
2023-11,20231101,096530,씨젠,66.2,confirmed_turnaround,16.6,95.6,88.4,98.0,,42.2,60.8,0.0,0.0,0.0,62.68601094746252,100.0,False,,20231102,19780.0,True,2,True,3,True,5,-0.4
2023-11,20231101,049070,인탑스,81.5,watching,49.5,91.3,85.5,70.6,100.0,100.0,91.2,0.0,0.0,0.0,100.0,0.0,False,,20231102,24800.0,True,1,True,1,True,2,0.0
2023-11,20231101,001740,SK네트웍스,75.7,watching,58.7,100.0,100.0,52.9,25.5,59.7,92.2,0.0,0.0,0.0,31.51966320898104,59.46741139579704,False,,20231102,5600.0,True,2,True,2,False,,-1.96
2023-11,20231101,093370,후성,74.6,watching,70.9,100.0,39.5,98.0,100.0,27.3,76.5,0.0,0.0,0.0,40.665021074457755,0.0,False,,20231102,9785.0,True,2,True,2,True,2,0.0
2023-11,20231101,001040,CJ,74.1,watching,0.0,90.0,100.0,78.4,88.2,100.0,85.3,0.0,89.13240843192324,54.14847161572055,100.0,0.0,False,,20231102,84100.0,True,4,True,4,True,5,-1.78
2023-11,20231101,248070,솔루엠,73.4,watching,29.4,100.0,,51.7,,100.0,83.3,0.0,76.62949613276268,76.63551401869157,100.0,2.4488614426342243,False,,20231102,30750.0,False,,False,,False,,-15.12
2023-11,20231101,034230,파라다이스,73.2,watching,31.8,100.0,35.7,90.2,,100.0,69.6,0.0,0.0,3.9422543031648867,100.0,0.0,False,,20231102,14710.0,False,,False,,False,,-10.54
2023-11,20231101,058470,리노공업,73.1,watching,64.0,59.0,100.0,72.5,98.0,100.0,46.1,1.345747010745487,0.0,9.358446144791088,69.2856933574756,0.0,False,,20231102,28913.0,True,9,True,10,True,10,-2.84
2023-11,20231101,225570,넥슨게임즈,71.9,watching,74.8,100.0,22.2,98.0,,12.4,97.1,0.0,0.0,0.0,95.96244317684555,0.0,False,,20231102,15340.0,True,2,True,2,True,4,-1.37
2023-11,20231101,066570,LG전자,71.2,watching,36.2,100.0,100.0,66.7,,71.3,35.3,0.0,52.351739907342605,62.211981566820285,31.626295597235575,0.0,False,,20231102,102100.0,True,10,True,10,False,,-8.13
2023-11,20231101,319660,피에스케이,69.5,watching,64.8,82.2,43.4,97.2,80.6,61.3,46.1,0.0,5.98544264918065,12.820512820512775,45.54481868908806,0.0,False,,20231102,18290.0,True,2,True,3,True,9,-0.98
2023-11,20231101,185750,종근당,68.4,watching,0.0,100.0,89.8,72.5,64.7,100.0,42.2,0.0,99.23525934683018,72.05588822355288,62.06669450117681,13.644210407369407,False,,20231102,87153.0,True,1,True,2,True,2,-0.84
2023-11,20231101,030000,제일기획,67.9,watching,0.0,100.0,52.1,90.2,92.2,100.0,45.1,0.0,87.5546129915169,83.17307692307693,24.766201805421286,0.0,False,,20231102,20350.0,False,,False,,False,,-4.08
2023-11,20231101,210980,SK디앤디,67.5,watching,0.0,100.0,,76.5,72.5,100.0,51.0,0.0,100.0,45.3507340946166,100.0,0.0,False,,20231102,15530.0,True,14,True,15,True,15,-7.85
2023-11,20231101,003230,삼양식품,67.3,watching,30.1,99.3,100.0,13.7,41.2,100.0,62.7,0.0,100.0,66.33906633906633,100.0,44.65629351076375,False,,20231102,190100.0,True,2,True,3,True,5,-0.58
2023-11,20231101,039030,이오테크닉스,67.2,watching,24.1,100.0,83.3,33.3,,85.1,69.6,0.0,0.0,0.0,0.0,40.51356295422683,False,,20231102,148200.0,True,0,True,1,True,2,-9.85
2023-11,20231101,036540,SFA반도체,67.0,watching,63.5,49.9,44.0,80.4,,100.0,81.4,0.0,0.0,9.051724137931032,95.49207148503787,0.0,False,,20231102,4900.0,True,0,True,0,True,2,-0.61
2023-11,20231101,053610,프로텍,66.6,watching,86.2,95.9,0.0,35.3,,64.7,91.2,0.8388373804416963,7.037161568613152,0.0,0.0,0.0,False,,20231102,44100.0,True,0,True,0,True,1,-0.11
2023-11,20231101,007070,GS리테일,66.0,watching,31.6,100.0,0.0,92.2,,100.0,47.1,0.0,54.658841223401204,89.83739837398375,85.82563053524524,0.0,False,,20231102,20655.0,True,3,False,,False,,-3.52
2023-11,20231101,042700,한미반도체,66.0,watching,55.8,71.1,100.0,2.0,,100.0,78.4,0.0,65.59004235644576,40.635451505016675,0.0,0.0,False,,20231102,55300.0,True,1,True,3,True,3,-1.81
2023-11,20231101,240810,원익IPS,65.9,watching,30.5,90.8,46.2,96.1,,68.1,47.1,0.0,23.564658902970972,29.278642149929297,27.772426119174256,0.0,False,,20231102,31450.0,True,0,True,0,True,2,0.0
2023-11,20231101,002380,KCC,65.6,watching,26.0,100.0,0.0,74.5,,100.0,76.5,0.0,100.0,48.30827067669169,100.0,43.2808460768137,False,,20231102,242500.0,False,,False,,False,,-14.64
2023-11,20231101,069620,대웅제약,65.0,watching,0.0,92.8,100.0,96.1,94.1,69.3,5.9,0.0,27.648318904561336,28.388746803069008,82.11437543121227,0.0,False,,20231102,101600.0,True,2,True,4,True,11,-2.07
2023-12,20231201,020150,롯데에너지머티리얼즈,76.7,confirmed_turnaround,36.2,100.0,100.0,96.1,,41.0,77.9,100.0,99.9157310826233,59.100204498977504,98.51900558094458,7.351300108087118,False,,20231204,45500.0,False,,False,,False,,-23.52
2023-12,20231201,126700,하이비젼시스템,75.7,confirmed_turnaround,37.0,99.5,100.0,68.6,,67.7,75.0,0.0,88.37665132698362,51.68539325842701,67.00618060834242,100.0,False,,20231204,20250.0,False,,False,,False,,-10.91
2023-12,20231201,128940,한미약품,75.0,confirmed_turnaround,57.5,100.0,42.6,66.7,51.0,81.7,99.0,36.7828306980722,82.34943770693238,78.90625,59.87334783144034,50.85822952439142,False,,20231204,300716.0,True,3,True,3,True,3,-0.82
2023-12,20231201,097520,엠씨넥스,74.2,confirmed_turnaround,0.0,100.0,100.0,84.3,82.4,72.2,91.3,60.26171420406584,100.0,96.73202614379086,62.576284451171205,0.0,False,,20231204,30250.0,False,,False,,False,,-12.07
2023-12,20231201,000880,한화,73.2,confirmed_turnaround,36.8,94.6,72.7,86.3,78.4,58.1,82.7,12.667859959155662,92.68293381939911,93.23017408123789,60.743683625782374,61.13447318668604,False,,20231204,25600.0,False,,False,,False,,-10.16
2023-12,20231201,240810,원익IPS,72.5,confirmed_turnaround,7.8,97.3,68.9,74.5,,98.0,93.3,23.8846700815153,73.29164276629177,63.14325452016689,0.0,100.0,False,,20231204,33750.0,False,,False,,False,,-5.78
2023-12,20231201,178320,서진시스템,72.3,confirmed_turnaround,12.4,100.0,54.4,90.2,,100.0,71.2,0.0,100.0,97.63903462749212,0.0,66.91160045666788,False,,20231204,19150.0,True,25,True,25,False,,-14.73
2023-12,20231201,000660,SK하이닉스,71.9,confirmed_turnaround,18.2,100.0,96.0,33.3,,89.6,99.0,0.0,100.0,94.40715883668908,60.18349554944065,100.0,False,,20231204,133400.0,True,10,True,14,False,,-6.67
2023-12,20231201,016380,KG스틸,71.8,confirmed_turnaround,0.0,91.3,100.0,92.2,88.9,65.9,82.7,13.046721151997756,96.28909372762476,46.98544698544701,77.56462723845954,54.827222412484154,False,,20231204,8600.0,True,1,False,,False,,-12.44
