ticker,name,score,status,buy_date,buy_price,sell_date,sell_price,sell_reason,holding_trading_days,return_pct,open_position
204320,HL만도,71.7,confirmed_turnaround,20220913,55200.0,20220914,52440.0,-5%,1,-5.0,False
012330,현대모비스,74.0,confirmed_turnaround,20220913,219500.0,20220915,208525.0,-5%,2,-5.0,False
099430,바이오플러스,67.9,confirmed_turnaround,20220913,33000.0,20220915,34650.0,+5%,2,5.0,False
161890,한국콜마,75.7,confirmed_turnaround,20220914,37600.0,20220915,39480.0,+5%,1,5.0,False
373220,LG에너지솔루션,66.7,confirmed_turnaround,20220907,481500.0,20220915,505575.0,+5%,4,5.0,False
009150,삼성전기,73.3,confirmed_turnaround,20220914,138500.0,20220916,131575.0,-5%,2,-5.0,False
088350,한화생명,78.2,confirmed_turnaround,20220913,2465.0,20220916,2341.75,-5%,3,-5.0,False
402340,SK스퀘어,68.1,confirmed_turnaround,20220915,42850.0,20220920,40707.5,-5%,3,-5.0,False
285130,SK케미칼,65.3,confirmed_turnaround,20220919,104500.0,20220921,99275.0,-5%,2,-5.0,False
011780,금호석유화학,73.2,confirmed_turnaround,20220921,131000.0,20220922,124450.0,-5%,1,-5.0,False
069620,대웅제약,65.1,confirmed_turnaround,20220921,172000.0,20220922,163400.0,-5%,1,-5.0,False
192820,코스맥스,80.6,confirmed_turnaround,20220922,63400.0,20220922,60230.0,-5%,0,-5.0,False
034230,파라다이스,66.7,confirmed_turnaround,20220923,16550.0,20220923,15722.5,-5%,0,-5.0,False
051900,LG생활건강,72.0,confirmed_turnaround,20220922,698000.0,20220923,663100.0,-5%,1,-5.0,False
078340,컴투스,65.3,confirmed_turnaround,20220922,82900.0,20220923,78755.0,-5%,1,-5.0,False
035250,강원랜드,65.5,confirmed_turnaround,20220824,26400.0,20220926,25080.0,-5%,21,-5.0,False
078930,GS,66.0,confirmed_turnaround,20220825,45300.0,20220926,43035.0,-5%,20,-5.0,False
086280,현대글로비스,65.1,confirmed_turnaround,20220922,178500.0,20220926,169575.0,-5%,2,-5.0,False
081660,미스토홀딩스,67.0,confirmed_turnaround,20220929,33000.0,20220930,31350.0,-5%,1,-5.0,False
179290,엠아이텍,65.4,confirmed_turnaround,20220930,13150.0,20220930,13807.5,+5%,0,5.0,False
004990,롯데지주,70.9,confirmed_turnaround,20220929,39100.0,20221007,37145.0,-5%,5,-5.0,False
003100,선광,65.2,confirmed_turnaround,20220902,99800.0,20221011,104790.0,+5%,23,5.0,False
091990,셀트리온헬스케어,70.1,confirmed_turnaround,20221004,68900.0,20221011,65455.0,-5%,4,-5.0,False
098460,고영,65.7,confirmed_turnaround,20221013,13950.0,20221017,13252.5,-5%,2,-5.0,False
006650,대한유화,68.5,confirmed_turnaround,20221013,119500.0,20221018,125475.0,+5%,3,5.0,False
214150,클래시스,65.7,confirmed_turnaround,20221017,15200.0,20221018,15960.0,+5%,1,5.0,False
003230,삼양식품,71.6,confirmed_turnaround,20221018,108000.0,20221020,102600.0,-5%,2,-5.0,False
